city,latitude,longitude,date,pm2_5
Hyderabad,17.384052,78.456355,2016-04-03,70.8
Hyderabad,17.384052,78.456355,2016-04-04,53.75
Hyderabad,17.384052,78.456355,2016-04-05,52.91
Hyderabad,17.384052,78.456355,2016-04-06,50.6
Hyderabad,17.384052,78.456355,2016-04-07,42.22
Hyderabad,17.384052,78.456355,2016-04-08,31.46
Hyderabad,17.384052,78.456355,2016-04-09,31.88
Hyderabad,17.384052,78.456355,2016-04-10,28.04
Hyderabad,17.384052,78.456355,2016-04-11,46.8
Hyderabad,17.384052,78.456355,2016-04-12,48.99
Hyderabad,17.384052,78.456355,2016-04-13,55.96
Hyderabad,17.384052,78.456355,2016-04-14,66.47
Hyderabad,17.384052,78.456355,2016-04-15,54.58
Hyderabad,17.384052,78.456355,2016-04-16,70.92
Hyderabad,17.384052,78.456355,2016-04-17,63.68
Hyderabad,17.384052,78.456355,2016-04-18,51.86
Hyderabad,17.384052,78.456355,2016-04-19,37.66
Hyderabad,17.384052,78.456355,2016-04-20,45.0
Hyderabad,17.384052,78.456355,2016-04-21,48.65
Hyderabad,17.384052,78.456355,2016-04-22,41.99
Hyderabad,17.384052,78.456355,2016-04-23,26.0
Hyderabad,17.384052,78.456355,2016-04-24,48.57
Hyderabad,17.384052,78.456355,2016-04-25,37.42
Hyderabad,17.384052,78.456355,2016-04-26,56.86
Hyderabad,17.384052,78.456355,2016-04-27,52.96
Hyderabad,17.384052,78.456355,2016-04-28,44.3
Hyderabad,17.384052,78.456355,2016-04-29,40.1
Hyderabad,17.384052,78.456355,2016-04-30,33.33
Hyderabad,17.384052,78.456355,2016-05-01,46.08
Hyderabad,17.384052,78.456355,2016-05-02,37.28
Hyderabad,17.384052,78.456355,2016-05-03,40.37
Hyderabad,17.384052,78.456355,2016-05-04,30.1
Hyderabad,17.384052,78.456355,2016-05-05,29.22
Hyderabad,17.384052,78.456355,2016-05-06,60.88
Hyderabad,17.384052,78.456355,2016-05-07,89.48
Hyderabad,17.384052,78.456355,2016-05-08,40.12
Hyderabad,17.384052,78.456355,2016-05-09,50.76
Hyderabad,17.384052,78.456355,2016-05-10,30.45
Hyderabad,17.384052,78.456355,2016-05-11,60.7
Hyderabad,17.384052,78.456355,2016-05-12,51.09
Hyderabad,17.384052,78.456355,2016-05-13,45.67
Hyderabad,17.384052,78.456355,2016-05-14,46.24
Hyderabad,17.384052,78.456355,2016-05-15,31.02
Hyderabad,17.384052,78.456355,2016-05-16,28.39
Hyderabad,17.384052,78.456355,2016-05-17,23.03
Hyderabad,17.384052,78.456355,2016-05-18,29.65
Hyderabad,17.384052,78.456355,2016-05-19,34.57
Hyderabad,17.384052,78.456355,2016-05-20,29.56
Hyderabad,17.384052,78.456355,2016-05-21,32.82
Hyderabad,17.384052,78.456355,2016-05-22,34.45
Hyderabad,17.384052,78.456355,2016-05-23,30.51
Hyderabad,17.384052,78.456355,2016-05-24,31.95
Hyderabad,17.384052,78.456355,2016-05-25,48.62
Hyderabad,17.384052,78.456355,2016-05-26,42.25
Hyderabad,17.384052,78.456355,2016-05-27,26.64
Hyderabad,17.384052,78.456355,2016-05-28,25.43
Hyderabad,17.384052,78.456355,2016-05-29,26.04
Hyderabad,17.384052,78.456355,2016-05-30,29.5
Hyderabad,17.384052,78.456355,2016-05-31,31.88
Hyderabad,17.384052,78.456355,2016-06-01,39.88
Hyderabad,17.384052,78.456355,2016-06-02,35.64
Hyderabad,17.384052,78.456355,2016-06-03,39.59
Hyderabad,17.384052,78.456355,2016-06-04,29.21
Hyderabad,17.384052,78.456355,2016-06-05,36.13
Hyderabad,17.384052,78.456355,2016-06-06,37.4
Hyderabad,17.384052,78.456355,2016-06-07,40.65
Hyderabad,17.384052,78.456355,2016-06-08,35.65
Hyderabad,17.384052,78.456355,2016-06-09,34.02
Hyderabad,17.384052,78.456355,2016-06-10,31.34
Hyderabad,17.384052,78.456355,2016-06-11,29.75
Hyderabad,17.384052,78.456355,2016-06-12,27.26
Hyderabad,17.384052,78.456355,2016-06-13,63.07
Hyderabad,17.384052,78.456355,2016-06-14,27.86
Hyderabad,17.384052,78.456355,2016-06-15,363.14
Hyderabad,17.384052,78.456355,2016-06-16,571.02
Hyderabad,17.384052,78.456355,2016-06-17,41.17
Hyderabad,17.384052,78.456355,2016-06-18,34.72
Hyderabad,17.384052,78.456355,2016-06-19,34.07
Hyderabad,17.384052,78.456355,2016-06-20,29.26
Hyderabad,17.384052,78.456355,2016-06-21,33.96
Hyderabad,17.384052,78.456355,2016-06-22,24.56
Hyderabad,17.384052,78.456355,2016-06-23,22.38
Hyderabad,17.384052,78.456355,2016-06-24,18.01
Hyderabad,17.384052,78.456355,2016-06-25,21.54
Hyderabad,17.384052,78.456355,2016-06-26,24.5
Hyderabad,17.384052,78.456355,2016-06-27,20.94
Hyderabad,17.384052,78.456355,2016-06-28,66.04
Hyderabad,17.384052,78.456355,2016-06-29,20.5
Hyderabad,17.384052,78.456355,2016-06-30,19.67
Hyderabad,17.384052,78.456355,2016-07-01,22.42
Hyderabad,17.384052,78.456355,2016-07-02,34.0
Hyderabad,17.384052,78.456355,2016-07-03,34.0
Hyderabad,17.384052,78.456355,2016-07-04,121.18
Hyderabad,17.384052,78.456355,2016-07-05,21.64
Hyderabad,17.384052,78.456355,2016-07-06,163.16
Hyderabad,17.384052,78.456355,2016-07-07,30.92
Hyderabad,17.384052,78.456355,2016-07-08,26.24
Hyderabad,17.384052,78.456355,2016-07-09,22.79
Hyderabad,17.384052,78.456355,2016-07-10,62.03
Hyderabad,17.384052,78.456355,2016-07-11,357.85
Hyderabad,17.384052,78.456355,2016-07-12,206.93
Hyderabad,17.384052,78.456355,2016-07-13,9.92
Hyderabad,17.384052,78.456355,2016-07-14,16.89
Hyderabad,17.384052,78.456355,2016-07-15,20.57
Hyderabad,17.384052,78.456355,2016-07-16,19.97
Hyderabad,17.384052,78.456355,2016-07-17,22.85
Hyderabad,17.384052,78.456355,2016-07-18,14.22
Hyderabad,17.384052,78.456355,2016-07-19,8.95
Hyderabad,17.384052,78.456355,2016-07-20,10.6
Hyderabad,17.384052,78.456355,2016-07-21,13.04
Hyderabad,17.384052,78.456355,2016-07-22,49.97
Hyderabad,17.384052,78.456355,2016-07-23,11.62
Hyderabad,17.384052,78.456355,2016-07-24,14.36
Hyderabad,17.384052,78.456355,2016-07-25,13.15
Hyderabad,17.384052,78.456355,2016-07-26,15.94
Hyderabad,17.384052,78.456355,2016-07-27,52.59
Hyderabad,17.384052,78.456355,2016-07-28,20.6
Hyderabad,17.384052,78.456355,2016-07-29,16.93
Hyderabad,17.384052,78.456355,2016-07-30,21.67
Hyderabad,17.384052,78.456355,2016-07-31,10.64
Hyderabad,17.384052,78.456355,2016-08-01,10.24
Hyderabad,17.384052,78.456355,2016-08-02,6.01
Hyderabad,17.384052,78.456355,2016-08-03,4.83
Hyderabad,17.384052,78.456355,2016-08-04,6.41
Hyderabad,17.384052,78.456355,2016-08-05,5.81
Hyderabad,17.384052,78.456355,2016-08-06,7.29
Hyderabad,17.384052,78.456355,2016-08-07,6.38
Hyderabad,17.384052,78.456355,2016-08-08,9.67
Hyderabad,17.384052,78.456355,2016-08-09,8.86
Hyderabad,17.384052,78.456355,2016-08-10,9.41
Hyderabad,17.384052,78.456355,2016-08-11,7.81
Hyderabad,17.384052,78.456355,2016-08-12,9.77
Hyderabad,17.384052,78.456355,2016-08-13,48.57
Hyderabad,17.384052,78.456355,2016-08-14,48.57
Hyderabad,17.384052,78.456355,2016-08-15,48.57
Hyderabad,17.384052,78.456355,2016-08-16,48.57
Hyderabad,17.384052,78.456355,2016-08-17,48.57
Hyderabad,17.384052,78.456355,2016-08-18,48.57
Hyderabad,17.384052,78.456355,2016-08-19,48.57
Hyderabad,17.384052,78.456355,2016-08-20,48.57
Hyderabad,17.384052,78.456355,2016-08-21,48.57
Hyderabad,17.384052,78.456355,2016-08-22,48.57
Hyderabad,17.384052,78.456355,2016-08-23,48.57
Hyderabad,17.384052,78.456355,2016-08-24,48.57
Hyderabad,17.384052,78.456355,2016-08-25,48.57
Hyderabad,17.384052,78.456355,2016-08-26,48.57
Hyderabad,17.384052,78.456355,2016-08-27,48.57
Hyderabad,17.384052,78.456355,2016-08-28,48.57
Hyderabad,17.384052,78.456355,2016-08-29,48.57
Hyderabad,17.384052,78.456355,2016-08-30,48.57
Hyderabad,17.384052,78.456355,2016-08-31,48.57
Hyderabad,17.384052,78.456355,2016-09-01,10.46
Hyderabad,17.384052,78.456355,2016-09-02,6.31
Hyderabad,17.384052,78.456355,2016-09-03,10.4
Hyderabad,17.384052,78.456355,2016-09-04,23.0
Hyderabad,17.384052,78.456355,2016-09-05,15.46
Hyderabad,17.384052,78.456355,2016-09-06,28.28
Hyderabad,17.384052,78.456355,2016-09-07,37.15
Hyderabad,17.384052,78.456355,2016-09-08,25.0
Hyderabad,17.384052,78.456355,2016-09-09,35.34
Hyderabad,17.384052,78.456355,2016-09-10,37.09
Hyderabad,17.384052,78.456355,2016-09-11,24.59
Hyderabad,17.384052,78.456355,2016-09-12,30.49
Hyderabad,17.384052,78.456355,2016-09-13,23.2
Hyderabad,17.384052,78.456355,2016-09-14,23.25
Hyderabad,17.384052,78.456355,2016-09-15,15.79
Hyderabad,17.384052,78.456355,2016-09-16,10.75
Hyderabad,17.384052,78.456355,2016-09-17,9.5
Hyderabad,17.384052,78.456355,2016-09-18,48.57
Hyderabad,17.384052,78.456355,2016-09-19,7.12
Hyderabad,17.384052,78.456355,2016-09-20,9.93
Hyderabad,17.384052,78.456355,2016-09-21,17.82
Hyderabad,17.384052,78.456355,2016-09-22,13.08
Hyderabad,17.384052,78.456355,2016-09-23,7.0
Hyderabad,17.384052,78.456355,2016-09-24,11.61
Hyderabad,17.384052,78.456355,2016-09-25,21.28
Hyderabad,17.384052,78.456355,2016-09-26,31.01
Hyderabad,17.384052,78.456355,2016-09-27,33.84
Hyderabad,17.384052,78.456355,2016-09-28,42.99
Hyderabad,17.384052,78.456355,2016-09-29,39.5
Hyderabad,17.384052,78.456355,2016-09-30,37.67
Hyderabad,17.384052,78.456355,2016-10-01,16.68
Hyderabad,17.384052,78.456355,2016-10-02,13.57
Hyderabad,17.384052,78.456355,2016-10-03,12.72
Hyderabad,17.384052,78.456355,2016-10-04,11.98
Hyderabad,17.384052,78.456355,2016-10-05,9.83
Hyderabad,17.384052,78.456355,2016-10-06,15.29
Hyderabad,17.384052,78.456355,2016-10-07,15.45
Hyderabad,17.384052,78.456355,2016-10-08,16.38
Hyderabad,17.384052,78.456355,2016-10-09,12.88
Hyderabad,17.384052,78.456355,2016-10-10,42.0
Hyderabad,17.384052,78.456355,2016-10-11,48.57
Hyderabad,17.384052,78.456355,2016-10-12,48.55
Hyderabad,17.384052,78.456355,2016-10-13,50.52
Hyderabad,17.384052,78.456355,2016-10-14,44.48
Hyderabad,17.384052,78.456355,2016-10-15,45.06
Hyderabad,17.384052,78.456355,2016-10-16,56.83
Hyderabad,17.384052,78.456355,2016-10-17,54.95
Hyderabad,17.384052,78.456355,2016-10-18,60.17
Hyderabad,17.384052,78.456355,2016-10-19,58.85
Hyderabad,17.384052,78.456355,2016-10-20,61.53
Hyderabad,17.384052,78.456355,2016-10-21,59.04
Hyderabad,17.384052,78.456355,2016-10-22,54.48
Hyderabad,17.384052,78.456355,2016-10-23,48.57
Hyderabad,17.384052,78.456355,2016-10-24,58.23
Hyderabad,17.384052,78.456355,2016-10-25,64.18
Hyderabad,17.384052,78.456355,2016-10-26,61.11
Hyderabad,17.384052,78.456355,2016-10-27,64.35
Hyderabad,17.384052,78.456355,2016-10-28,62.16
Hyderabad,17.384052,78.456355,2016-10-29,73.11
Hyderabad,17.384052,78.456355,2016-10-30,63.6
Hyderabad,17.384052,78.456355,2016-10-31,58.15
Hyderabad,17.384052,78.456355,2016-11-01,73.45
Hyderabad,17.384052,78.456355,2016-11-02,64.93
Hyderabad,17.384052,78.456355,2016-11-03,61.75
Hyderabad,17.384052,78.456355,2016-11-04,65.1
Hyderabad,17.384052,78.456355,2016-11-05,67.23
Hyderabad,17.384052,78.456355,2016-11-06,65.76
Hyderabad,17.384052,78.456355,2016-11-07,66.65
Hyderabad,17.384052,78.456355,2016-11-08,60.51
Hyderabad,17.384052,78.456355,2016-11-09,65.33
Hyderabad,17.384052,78.456355,2016-11-10,71.55
Hyderabad,17.384052,78.456355,2016-11-11,62.24
Hyderabad,17.384052,78.456355,2016-11-12,61.83
Hyderabad,17.384052,78.456355,2016-11-13,60.96
Hyderabad,17.384052,78.456355,2016-11-14,61.46
Hyderabad,17.384052,78.456355,2016-11-15,67.56
Hyderabad,17.384052,78.456355,2016-11-16,59.73
Hyderabad,17.384052,78.456355,2016-11-17,63.35
Hyderabad,17.384052,78.456355,2016-11-18,61.71
Hyderabad,17.384052,78.456355,2016-11-19,61.8
Hyderabad,17.384052,78.456355,2016-11-20,61.0
Hyderabad,17.384052,78.456355,2016-11-21,55.76
Hyderabad,17.384052,78.456355,2016-11-22,60.32
Hyderabad,17.384052,78.456355,2016-11-23,62.65
Hyderabad,17.384052,78.456355,2016-11-24,64.38
Hyderabad,17.384052,78.456355,2016-11-25,63.41
Hyderabad,17.384052,78.456355,2016-11-26,52.96
Hyderabad,17.384052,78.456355,2016-11-27,59.95
Hyderabad,17.384052,78.456355,2016-11-28,63.92
Hyderabad,17.384052,78.456355,2016-11-29,55.4
Hyderabad,17.384052,78.456355,2016-11-30,58.98
Hyderabad,17.384052,78.456355,2016-12-01,58.86
Hyderabad,17.384052,78.456355,2016-12-02,61.32
Hyderabad,17.384052,78.456355,2016-12-03,57.06
Hyderabad,17.384052,78.456355,2016-12-04,59.44
Hyderabad,17.384052,78.456355,2016-12-05,66.0
Hyderabad,17.384052,78.456355,2016-12-06,65.98
Hyderabad,17.384052,78.456355,2016-12-07,58.07
Hyderabad,17.384052,78.456355,2016-12-08,60.69
Hyderabad,17.384052,78.456355,2016-12-09,63.73
Hyderabad,17.384052,78.456355,2016-12-10,61.83
Hyderabad,17.384052,78.456355,2016-12-11,61.79
Hyderabad,17.384052,78.456355,2016-12-12,48.86
Hyderabad,17.384052,78.456355,2016-12-13,60.56
Hyderabad,17.384052,78.456355,2016-12-14,44.66
Hyderabad,17.384052,78.456355,2016-12-15,57.33
Hyderabad,17.384052,78.456355,2016-12-16,64.61
Hyderabad,17.384052,78.456355,2016-12-17,56.65
Hyderabad,17.384052,78.456355,2016-12-18,54.74
Hyderabad,17.384052,78.456355,2016-12-19,61.36
Hyderabad,17.384052,78.456355,2016-12-20,60.03
Hyderabad,17.384052,78.456355,2016-12-21,54.24
Hyderabad,17.384052,78.456355,2016-12-22,58.12
Hyderabad,17.384052,78.456355,2016-12-23,60.2
Hyderabad,17.384052,78.456355,2016-12-24,60.28
Hyderabad,17.384052,78.456355,2016-12-25,61.28
Hyderabad,17.384052,78.456355,2016-12-26,53.5
Hyderabad,17.384052,78.456355,2016-12-27,54.32
Hyderabad,17.384052,78.456355,2016-12-28,62.67
Hyderabad,17.384052,78.456355,2016-12-29,60.05
Hyderabad,17.384052,78.456355,2016-12-30,61.49
Hyderabad,17.384052,78.456355,2016-12-31,61.98
Hyderabad,17.384052,78.456355,2017-01-01,61.25
Hyderabad,17.384052,78.456355,2017-01-02,47.21
Hyderabad,17.384052,78.456355,2017-01-03,65.45
Hyderabad,17.384052,78.456355,2017-01-04,116.03
Hyderabad,17.384052,78.456355,2017-01-05,96.21
Hyderabad,17.384052,78.456355,2017-01-06,75.89
Hyderabad,17.384052,78.456355,2017-01-07,63.83
Hyderabad,17.384052,78.456355,2017-01-08,62.34
Hyderabad,17.384052,78.456355,2017-01-09,51.67
Hyderabad,17.384052,78.456355,2017-01-10,61.42
Hyderabad,17.384052,78.456355,2017-01-11,82.34
Hyderabad,17.384052,78.456355,2017-01-12,115.47
Hyderabad,17.384052,78.456355,2017-01-13,108.41
Hyderabad,17.384052,78.456355,2017-01-14,73.75
Hyderabad,17.384052,78.456355,2017-01-15,81.72
Hyderabad,17.384052,78.456355,2017-01-16,83.39
Hyderabad,17.384052,78.456355,2017-01-17,64.14
Hyderabad,17.384052,78.456355,2017-01-18,54.56
Hyderabad,17.384052,78.456355,2017-01-19,67.09
Hyderabad,17.384052,78.456355,2017-01-20,76.51
Hyderabad,17.384052,78.456355,2017-01-21,69.51
Hyderabad,17.384052,78.456355,2017-01-22,60.61
Hyderabad,17.384052,78.456355,2017-01-23,83.79
Hyderabad,17.384052,78.456355,2017-01-24,71.49
Hyderabad,17.384052,78.456355,2017-01-25,76.94
Hyderabad,17.384052,78.456355,2017-01-26,64.21
Hyderabad,17.384052,78.456355,2017-01-27,56.14
Hyderabad,17.384052,78.456355,2017-01-28,68.79
Hyderabad,17.384052,78.456355,2017-01-29,85.73
Hyderabad,17.384052,78.456355,2017-01-30,62.96
Hyderabad,17.384052,78.456355,2017-01-31,54.98
Hyderabad,17.384052,78.456355,2017-02-01,44.56
Hyderabad,17.384052,78.456355,2017-02-02,52.36
Hyderabad,17.384052,78.456355,2017-02-03,58.81
Hyderabad,17.384052,78.456355,2017-02-04,68.29
Hyderabad,17.384052,78.456355,2017-02-05,56.73
Hyderabad,17.384052,78.456355,2017-02-06,64.14
Hyderabad,17.384052,78.456355,2017-02-07,93.54
Hyderabad,17.384052,78.456355,2017-02-08,83.13
Hyderabad,17.384052,78.456355,2017-02-09,70.3
Hyderabad,17.384052,78.456355,2017-02-10,64.97
Hyderabad,17.384052,78.456355,2017-02-11,41.77
Hyderabad,17.384052,78.456355,2017-02-12,39.67
Hyderabad,17.384052,78.456355,2017-02-13,42.59
Hyderabad,17.384052,78.456355,2017-02-14,62.32
Hyderabad,17.384052,78.456355,2017-02-15,66.1
Hyderabad,17.384052,78.456355,2017-02-16,85.12
Hyderabad,17.384052,78.456355,2017-02-17,82.76
Hyderabad,17.384052,78.456355,2017-02-18,75.46
Hyderabad,17.384052,78.456355,2017-02-19,63.58
Hyderabad,17.384052,78.456355,2017-02-20,57.61
Hyderabad,17.384052,78.456355,2017-02-21,53.34
Hyderabad,17.384052,78.456355,2017-02-22,65.52
Hyderabad,17.384052,78.456355,2017-02-23,72.0
Hyderabad,17.384052,78.456355,2017-02-24,68.68
Hyderabad,17.384052,78.456355,2017-02-25,80.73
Hyderabad,17.384052,78.456355,2017-02-26,64.09
Hyderabad,17.384052,78.456355,2017-02-27,55.13
Hyderabad,17.384052,78.456355,2017-02-28,69.06
Hyderabad,17.384052,78.456355,2017-03-01,63.3
Hyderabad,17.384052,78.456355,2017-03-02,57.86
Hyderabad,17.384052,78.456355,2017-03-03,28.95
Hyderabad,17.384052,78.456355,2017-03-04,32.73
Hyderabad,17.384052,78.456355,2017-03-05,31.06
Hyderabad,17.384052,78.456355,2017-03-06,42.16
Hyderabad,17.384052,78.456355,2017-03-07,35.62
Hyderabad,17.384052,78.456355,2017-03-08,45.6
Hyderabad,17.384052,78.456355,2017-03-09,77.14
Hyderabad,17.384052,78.456355,2017-03-10,30.97
Hyderabad,17.384052,78.456355,2017-03-11,30.33
Hyderabad,17.384052,78.456355,2017-03-12,43.8
Hyderabad,17.384052,78.456355,2017-03-13,63.7
Hyderabad,17.384052,78.456355,2017-03-14,50.64
Hyderabad,17.384052,78.456355,2017-03-15,21.27
Hyderabad,17.384052,78.456355,2017-03-16,27.44
Hyderabad,17.384052,78.456355,2017-03-17,54.73
Hyderabad,17.384052,78.456355,2017-03-18,67.57
Hyderabad,17.384052,78.456355,2017-03-19,63.1
Hyderabad,17.384052,78.456355,2017-03-20,52.04
Hyderabad,17.384052,78.456355,2017-03-21,61.33
Hyderabad,17.384052,78.456355,2017-03-22,60.92
Hyderabad,17.384052,78.456355,2017-03-23,60.33
Hyderabad,17.384052,78.456355,2017-03-24,54.59
Hyderabad,17.384052,78.456355,2017-03-25,60.55
Hyderabad,17.384052,78.456355,2017-03-26,62.45
Hyderabad,17.384052,78.456355,2017-03-27,57.61
Hyderabad,17.384052,78.456355,2017-03-28,51.42
Hyderabad,17.384052,78.456355,2017-03-29,49.28
Hyderabad,17.384052,78.456355,2017-03-30,47.02
Hyderabad,17.384052,78.456355,2017-03-31,45.77
Hyderabad,17.384052,78.456355,2017-04-01,44.15
Hyderabad,17.384052,78.456355,2017-04-02,51.9
Hyderabad,17.384052,78.456355,2017-04-03,50.37
Hyderabad,17.384052,78.456355,2017-04-04,43.52
Hyderabad,17.384052,78.456355,2017-04-05,47.15
Hyderabad,17.384052,78.456355,2017-04-06,44.33
Hyderabad,17.384052,78.456355,2017-04-07,48.68
Hyderabad,17.384052,78.456355,2017-04-08,68.34
Hyderabad,17.384052,78.456355,2017-04-09,77.56
Hyderabad,17.384052,78.456355,2017-04-10,67.48
Hyderabad,17.384052,78.456355,2017-04-11,77.94
Hyderabad,17.384052,78.456355,2017-04-12,158.04
Hyderabad,17.384052,78.456355,2017-04-13,59.32
Hyderabad,17.384052,78.456355,2017-04-14,60.92
Hyderabad,17.384052,78.456355,2017-04-15,57.68
Hyderabad,17.384052,78.456355,2017-04-16,56.31
Hyderabad,17.384052,78.456355,2017-04-17,68.97
Hyderabad,17.384052,78.456355,2017-04-18,70.99
Hyderabad,17.384052,78.456355,2017-04-19,57.04
Hyderabad,17.384052,78.456355,2017-04-20,49.73
Hyderabad,17.384052,78.456355,2017-04-21,45.5
Hyderabad,17.384052,78.456355,2017-04-22,53.51
Hyderabad,17.384052,78.456355,2017-04-23,58.3
Hyderabad,17.384052,78.456355,2017-04-24,57.26
Hyderabad,17.384052,78.456355,2017-04-25,55.63
Hyderabad,17.384052,78.456355,2017-04-26,61.48
Hyderabad,17.384052,78.456355,2017-04-27,63.36
Hyderabad,17.384052,78.456355,2017-04-28,37.64
Hyderabad,17.384052,78.456355,2017-04-29,27.39
Hyderabad,17.384052,78.456355,2017-04-30,24.73
Hyderabad,17.384052,78.456355,2017-05-01,24.54
Hyderabad,17.384052,78.456355,2017-05-02,29.34
Hyderabad,17.384052,78.456355,2017-05-03,37.31
Hyderabad,17.384052,78.456355,2017-05-04,43.24
Hyderabad,17.384052,78.456355,2017-05-05,40.48
Hyderabad,17.384052,78.456355,2017-05-06,38.11
Hyderabad,17.384052,78.456355,2017-05-07,29.4
Hyderabad,17.384052,78.456355,2017-05-08,27.81
Hyderabad,17.384052,78.456355,2017-05-09,32.95
Hyderabad,17.384052,78.456355,2017-05-10,31.54
Hyderabad,17.384052,78.456355,2017-05-11,30.22
Hyderabad,17.384052,78.456355,2017-05-12,34.8
Hyderabad,17.384052,78.456355,2017-05-13,36.41
Hyderabad,17.384052,78.456355,2017-05-14,40.68
Hyderabad,17.384052,78.456355,2017-05-15,35.14
Hyderabad,17.384052,78.456355,2017-05-16,37.13
Hyderabad,17.384052,78.456355,2017-05-17,37.23
Hyderabad,17.384052,78.456355,2017-05-18,48.21
Hyderabad,17.384052,78.456355,2017-05-19,45.73
Hyderabad,17.384052,78.456355,2017-05-20,41.91
Hyderabad,17.384052,78.456355,2017-05-21,35.78
Hyderabad,17.384052,78.456355,2017-05-22,38.13
Hyderabad,17.384052,78.456355,2017-05-23,49.56
Hyderabad,17.384052,78.456355,2017-05-24,57.16
Hyderabad,17.384052,78.456355,2017-05-25,39.09
Hyderabad,17.384052,78.456355,2017-05-26,43.73
Hyderabad,17.384052,78.456355,2017-05-27,26.99
Hyderabad,17.384052,78.456355,2017-05-28,26.35
Hyderabad,17.384052,78.456355,2017-05-29,19.02
Hyderabad,17.384052,78.456355,2017-05-30,17.31
Hyderabad,17.384052,78.456355,2017-05-31,11.35
Hyderabad,17.384052,78.456355,2017-06-01,10.04
Hyderabad,17.384052,78.456355,2017-06-02,13.75
Hyderabad,17.384052,78.456355,2017-06-03,13.78
Hyderabad,17.384052,78.456355,2017-06-04,14.36
Hyderabad,17.384052,78.456355,2017-06-05,16.11
Hyderabad,17.384052,78.456355,2017-06-06,17.77
Hyderabad,17.384052,78.456355,2017-06-07,12.3
Hyderabad,17.384052,78.456355,2017-06-08,11.78
Hyderabad,17.384052,78.456355,2017-06-09,17.05
Hyderabad,17.384052,78.456355,2017-06-10,7.84
Hyderabad,17.384052,78.456355,2017-06-11,7.85
Hyderabad,17.384052,78.456355,2017-06-12,5.56
Hyderabad,17.384052,78.456355,2017-06-13,6.92
Hyderabad,17.384052,78.456355,2017-06-14,19.65
Hyderabad,17.384052,78.456355,2017-06-15,13.54
Hyderabad,17.384052,78.456355,2017-06-16,9.71
Hyderabad,17.384052,78.456355,2017-06-17,13.07
Hyderabad,17.384052,78.456355,2017-06-18,12.88
Hyderabad,17.384052,78.456355,2017-06-19,7.61
Hyderabad,17.384052,78.456355,2017-06-20,7.38
Hyderabad,17.384052,78.456355,2017-06-21,8.66
Hyderabad,17.384052,78.456355,2017-06-22,11.4
Hyderabad,17.384052,78.456355,2017-06-23,11.48
Hyderabad,17.384052,78.456355,2017-06-24,10.85
Hyderabad,17.384052,78.456355,2017-06-25,11.81
Hyderabad,17.384052,78.456355,2017-06-26,11.79
Hyderabad,17.384052,78.456355,2017-06-27,11.82
Hyderabad,17.384052,78.456355,2017-06-28,8.84
Hyderabad,17.384052,78.456355,2017-06-29,10.38
Hyderabad,17.384052,78.456355,2017-06-30,13.08
Hyderabad,17.384052,78.456355,2017-07-01,10.98
Hyderabad,17.384052,78.456355,2017-07-02,9.75
Hyderabad,17.384052,78.456355,2017-07-03,11.8
Hyderabad,17.384052,78.456355,2017-07-04,15.53
Hyderabad,17.384052,78.456355,2017-07-05,10.4
Hyderabad,17.384052,78.456355,2017-07-06,14.66
Hyderabad,17.384052,78.456355,2017-07-07,14.77
Hyderabad,17.384052,78.456355,2017-07-08,18.19
Hyderabad,17.384052,78.456355,2017-07-09,18.1
Hyderabad,17.384052,78.456355,2017-07-10,15.0
Hyderabad,17.384052,78.456355,2017-07-11,19.31
Hyderabad,17.384052,78.456355,2017-07-12,14.29
Hyderabad,17.384052,78.456355,2017-07-13,14.49
Hyderabad,17.384052,78.456355,2017-07-14,13.9
Hyderabad,17.384052,78.456355,2017-07-15,16.53
Hyderabad,17.384052,78.456355,2017-07-16,10.24
Hyderabad,17.384052,78.456355,2017-07-17,10.78
Hyderabad,17.384052,78.456355,2017-07-18,8.48
Hyderabad,17.384052,78.456355,2017-07-19,5.72
Hyderabad,17.384052,78.456355,2017-07-20,6.54
Hyderabad,17.384052,78.456355,2017-07-21,10.83
Hyderabad,17.384052,78.456355,2017-07-22,13.37
Hyderabad,17.384052,78.456355,2017-07-23,15.97
Hyderabad,17.384052,78.456355,2017-07-24,15.62
Hyderabad,17.384052,78.456355,2017-07-25,14.04
Hyderabad,17.384052,78.456355,2017-07-26,16.55
Hyderabad,17.384052,78.456355,2017-07-27,14.43
Hyderabad,17.384052,78.456355,2017-07-28,12.62
Hyderabad,17.384052,78.456355,2017-07-29,15.28
Hyderabad,17.384052,78.456355,2017-07-30,17.5
Hyderabad,17.384052,78.456355,2017-07-31,17.42
Hyderabad,17.384052,78.456355,2017-08-01,16.85
Hyderabad,17.384052,78.456355,2017-08-02,16.78
Hyderabad,17.384052,78.456355,2017-08-03,11.79
Hyderabad,17.384052,78.456355,2017-08-04,13.35
Hyderabad,17.384052,78.456355,2017-08-05,20.34
Hyderabad,17.384052,78.456355,2017-08-06,23.03
Hyderabad,17.384052,78.456355,2017-08-07,26.22
Hyderabad,17.384052,78.456355,2017-08-08,24.87
Hyderabad,17.384052,78.456355,2017-08-09,20.47
Hyderabad,17.384052,78.456355,2017-08-10,14.91
Hyderabad,17.384052,78.456355,2017-08-11,17.76
Hyderabad,17.384052,78.456355,2017-08-12,15.1
Hyderabad,17.384052,78.456355,2017-08-13,17.08
Hyderabad,17.384052,78.456355,2017-08-14,20.36
