city,latitude,longitude,date,pm10
Jaipur,26.913312,75.787872,2018-11-18,132.79
Jaipur,26.913312,75.787872,2018-11-19,123.11
Jaipur,26.913312,75.787872,2018-11-20,145.57
Jaipur,26.913312,75.787872,2018-11-21,160.78
Jaipur,26.913312,75.787872,2018-11-22,144.07
Jaipur,26.913312,75.787872,2018-11-23,168.41
Jaipur,26.913312,75.787872,2018-11-24,159.27
Jaipur,26.913312,75.787872,2018-11-25,193.58
Jaipur,26.913312,75.787872,2018-11-26,139.42
Jaipur,26.913312,75.787872,2018-11-27,132.45
Jaipur,26.913312,75.787872,2018-11-28,150.3
Jaipur,26.913312,75.787872,2018-11-29,159.61
Jaipur,26.913312,75.787872,2018-11-30,171.07
Jaipur,26.913312,75.787872,2018-12-01,177.14
Jaipur,26.913312,75.787872,2018-12-02,159.49
Jaipur,26.913312,75.787872,2018-12-03,154.57
Jaipur,26.913312,75.787872,2018-12-04,135.66
Jaipur,26.913312,75.787872,2018-12-05,147.49
Jaipur,26.913312,75.787872,2018-12-06,148.21
Jaipur,26.913312,75.787872,2018-12-07,128.71
Jaipur,26.913312,75.787872,2018-12-08,131.45
Jaipur,26.913312,75.787872,2018-12-09,142.75
Jaipur,26.913312,75.787872,2018-12-10,145.21
Jaipur,26.913312,75.787872,2018-12-11,132.43
Jaipur,26.913312,75.787872,2018-12-12,95.9
Jaipur,26.913312,75.787872,2018-12-13,80.8
Jaipur,26.913312,75.787872,2018-12-14,74.59
Jaipur,26.913312,75.787872,2018-12-15,80.6
Jaipur,26.913312,75.787872,2018-12-16,184.78
Jaipur,26.913312,75.787872,2018-12-17,97.21
Jaipur,26.913312,75.787872,2018-12-18,114.26
Jaipur,26.913312,75.787872,2018-12-19,196.71
Jaipur,26.913312,75.787872,2018-12-20,188.66
Jaipur,26.913312,75.787872,2018-12-21,192.65
Jaipur,26.913312,75.787872,2018-12-22,142.72
Jaipur,26.913312,75.787872,2018-12-23,124.86
Jaipur,26.913312,75.787872,2018-12-24,133.18
Jaipur,26.913312,75.787872,2018-12-25,133.25
Jaipur,26.913312,75.787872,2018-12-26,142.13
Jaipur,26.913312,75.787872,2018-12-27,160.86
Jaipur,26.913312,75.787872,2018-12-28,150.5
Jaipur,26.913312,75.787872,2018-12-29,175.54
Jaipur,26.913312,75.787872,2018-12-30,173.96
Jaipur,26.913312,75.787872,2018-12-31,184.89
Jaipur,26.913312,75.787872,2019-01-01,212.37
Jaipur,26.913312,75.787872,2019-01-02,190.06
Jaipur,26.913312,75.787872,2019-01-03,167.25
Jaipur,26.913312,75.787872,2019-01-04,140.16
Jaipur,26.913312,75.787872,2019-01-05,130.37
Jaipur,26.913312,75.787872,2019-01-06,173.96
Jaipur,26.913312,75.787872,2019-01-07,108.94
Jaipur,26.913312,75.787872,2019-01-08,154.85
Jaipur,26.913312,75.787872,2019-01-09,144.19
Jaipur,26.913312,75.787872,2019-01-10,145.13
Jaipur,26.913312,75.787872,2019-01-11,109.93
Jaipur,26.913312,75.787872,2019-01-12,148.73
Jaipur,26.913312,75.787872,2019-01-13,151.52
Jaipur,26.913312,75.787872,2019-01-14,118.65
Jaipur,26.913312,75.787872,2019-01-15,144.21
Jaipur,26.913312,75.787872,2019-01-16,145.41
Jaipur,26.913312,75.787872,2019-01-17,174.82
Jaipur,26.913312,75.787872,2019-01-18,199.04
Jaipur,26.913312,75.787872,2019-01-19,204.21
Jaipur,26.913312,75.787872,2019-01-20,139.62
Jaipur,26.913312,75.787872,2019-01-21,136.56
Jaipur,26.913312,75.787872,2019-01-22,84.68
Jaipur,26.913312,75.787872,2019-01-23,104.94
Jaipur,26.913312,75.787872,2019-01-24,120.1
Jaipur,26.913312,75.787872,2019-01-25,128.72
Jaipur,26.913312,75.787872,2019-01-26,89.54
Jaipur,26.913312,75.787872,2019-01-27,94.5
Jaipur,26.913312,75.787872,2019-01-28,115.61
Jaipur,26.913312,75.787872,2019-01-29,109.38
Jaipur,26.913312,75.787872,2019-01-30,116.55
Jaipur,26.913312,75.787872,2019-01-31,90.54
Jaipur,26.913312,75.787872,2019-02-01,127.06
Jaipur,26.913312,75.787872,2019-02-02,126.12
Jaipur,26.913312,75.787872,2019-02-03,136.68
Jaipur,26.913312,75.787872,2019-02-04,122.01
Jaipur,26.913312,75.787872,2019-02-05,132.47
Jaipur,26.913312,75.787872,2019-02-06,116.91
Jaipur,26.913312,75.787872,2019-02-07,138.74
Jaipur,26.913312,75.787872,2019-02-08,130.76
Jaipur,26.913312,75.787872,2019-02-09,114.07
Jaipur,26.913312,75.787872,2019-02-10,119.98
Jaipur,26.913312,75.787872,2019-02-11,103.34
Jaipur,26.913312,75.787872,2019-02-12,103.97
Jaipur,26.913312,75.787872,2019-02-13,100.35
Jaipur,26.913312,75.787872,2019-02-14,93.74
Jaipur,26.913312,75.787872,2019-02-15,112.12
Jaipur,26.913312,75.787872,2019-02-16,79.48
Jaipur,26.913312,75.787872,2019-02-17,98.3
Jaipur,26.913312,75.787872,2019-02-18,125.28
Jaipur,26.913312,75.787872,2019-02-19,152.36
Jaipur,26.913312,75.787872,2019-02-20,105.01
Jaipur,26.913312,75.787872,2019-02-21,110.79
Jaipur,26.913312,75.787872,2019-02-22,85.23
Jaipur,26.913312,75.787872,2019-02-23,77.06
Jaipur,26.913312,75.787872,2019-02-24,97.62
Jaipur,26.913312,75.787872,2019-02-25,99.75
Jaipur,26.913312,75.787872,2019-02-26,86.36
Jaipur,26.913312,75.787872,2019-02-27,90.05
Jaipur,26.913312,75.787872,2019-02-28,82.02
Jaipur,26.913312,75.787872,2019-03-01,93.01
Jaipur,26.913312,75.787872,2019-03-02,95.81
Jaipur,26.913312,75.787872,2019-03-03,92.74
Jaipur,26.913312,75.787872,2019-03-04,104.75
Jaipur,26.913312,75.787872,2019-03-05,76.61
Jaipur,26.913312,75.787872,2019-03-06,88.21
Jaipur,26.913312,75.787872,2019-03-07,98.3
Jaipur,26.913312,75.787872,2019-03-08,86.8
Jaipur,26.913312,75.787872,2019-03-09,109.92
Jaipur,26.913312,75.787872,2019-03-10,78.2
Jaipur,26.913312,75.787872,2019-03-11,106.43
Jaipur,26.913312,75.787872,2019-03-12,113.73
Jaipur,26.913312,75.787872,2019-03-13,112.89
Jaipur,26.913312,75.787872,2019-03-14,103.28
Jaipur,26.913312,75.787872,2019-03-15,69.78
Jaipur,26.913312,75.787872,2019-03-16,97.93
Jaipur,26.913312,75.787872,2019-03-17,90.2
Jaipur,26.913312,75.787872,2019-03-18,88.88
Jaipur,26.913312,75.787872,2019-03-19,95.8
Jaipur,26.913312,75.787872,2019-03-20,113.06
Jaipur,26.913312,75.787872,2019-03-21,120.22
Jaipur,26.913312,75.787872,2019-03-22,94.58
Jaipur,26.913312,75.787872,2019-03-23,87.27
Jaipur,26.913312,75.787872,2019-03-24,116.74
Jaipur,26.913312,75.787872,2019-03-25,109.51
Jaipur,26.913312,75.787872,2019-03-26,78.85
Jaipur,26.913312,75.787872,2019-03-27,93.5
Jaipur,26.913312,75.787872,2019-03-28,110.43
Jaipur,26.913312,75.787872,2019-03-29,134.35
Jaipur,26.913312,75.787872,2019-03-30,125.59
Jaipur,26.913312,75.787872,2019-03-31,121.18
Jaipur,26.913312,75.787872,2019-04-01,96.36
Jaipur,26.913312,75.787872,2019-04-02,93.61
Jaipur,26.913312,75.787872,2019-04-03,106.73
Jaipur,26.913312,75.787872,2019-04-04,113.56
Jaipur,26.913312,75.787872,2019-04-05,162.11
Jaipur,26.913312,75.787872,2019-04-06,135.7
Jaipur,26.913312,75.787872,2019-04-07,224.38
Jaipur,26.913312,75.787872,2019-04-08,473.02
Jaipur,26.913312,75.787872,2019-04-09,161.64
Jaipur,26.913312,75.787872,2019-04-10,149.74
Jaipur,26.913312,75.787872,2019-04-11,157.93
Jaipur,26.913312,75.787872,2019-04-12,368.18
Jaipur,26.913312,75.787872,2019-04-13,129.76
Jaipur,26.913312,75.787872,2019-04-14,116.91
Jaipur,26.913312,75.787872,2019-04-15,183.47
Jaipur,26.913312,75.787872,2019-04-16,132.07
Jaipur,26.913312,75.787872,2019-04-17,48.73
Jaipur,26.913312,75.787872,2019-04-18,61.5
Jaipur,26.913312,75.787872,2019-04-19,83.64
Jaipur,26.913312,75.787872,2019-04-20,84.96
Jaipur,26.913312,75.787872,2019-04-21,99.17
Jaipur,26.913312,75.787872,2019-04-22,132.85
Jaipur,26.913312,75.787872,2019-04-23,159.44
Jaipur,26.913312,75.787872,2019-04-24,147.99
Jaipur,26.913312,75.787872,2019-04-25,183.88
Jaipur,26.913312,75.787872,2019-04-26,226.52
Jaipur,26.913312,75.787872,2019-04-27,135.05
Jaipur,26.913312,75.787872,2019-04-28,158.98
Jaipur,26.913312,75.787872,2019-04-29,156.09
Jaipur,26.913312,75.787872,2019-04-30,140.33
Jaipur,26.913312,75.787872,2019-05-01,160.14
Jaipur,26.913312,75.787872,2019-05-02,186.04
Jaipur,26.913312,75.787872,2019-05-03,127.27
Jaipur,26.913312,75.787872,2019-05-04,102.97
Jaipur,26.913312,75.787872,2019-05-05,123.61
Jaipur,26.913312,75.787872,2019-05-06,138.44
Jaipur,26.913312,75.787872,2019-05-07,190.08
Jaipur,26.913312,75.787872,2019-05-08,253.87
Jaipur,26.913312,75.787872,2019-05-09,249.34
Jaipur,26.913312,75.787872,2019-05-10,116.66
Jaipur,26.913312,75.787872,2019-05-11,126.72
Jaipur,26.913312,75.787872,2019-05-12,263.62
Jaipur,26.913312,75.787872,2019-05-13,109.65
Jaipur,26.913312,75.787872,2019-05-14,104.64
Jaipur,26.913312,75.787872,2019-05-15,345.65
Jaipur,26.913312,75.787872,2019-05-16,272.87
Jaipur,26.913312,75.787872,2019-05-17,288.94
Jaipur,26.913312,75.787872,2019-05-18,72.58
Jaipur,26.913312,75.787872,2019-05-19,89.54
Jaipur,26.913312,75.787872,2019-05-20,105.8
Jaipur,26.913312,75.787872,2019-05-21,113.58
Jaipur,26.913312,75.787872,2019-05-22,95.82
Jaipur,26.913312,75.787872,2019-05-23,92.55
Jaipur,26.913312,75.787872,2019-05-24,111.48
Jaipur,26.913312,75.787872,2019-05-25,84.22
Jaipur,26.913312,75.787872,2019-05-26,98.64
Jaipur,26.913312,75.787872,2019-05-27,120.86
Jaipur,26.913312,75.787872,2019-05-28,88.86
Jaipur,26.913312,75.787872,2019-05-29,110.77
Jaipur,26.913312,75.787872,2019-05-30,113.74
Jaipur,26.913312,75.787872,2019-05-31,129.06
Jaipur,26.913312,75.787872,2019-06-01,126.37
Jaipur,26.913312,75.787872,2019-06-02,135.33
Jaipur,26.913312,75.787872,2019-06-03,179.22
Jaipur,26.913312,75.787872,2019-06-04,231.37
Jaipur,26.913312,75.787872,2019-06-05,212.32
Jaipur,26.913312,75.787872,2019-06-06,132.26
Jaipur,26.913312,75.787872,2019-06-07,165.0
Jaipur,26.913312,75.787872,2019-06-08,111.22
Jaipur,26.913312,75.787872,2019-06-09,106.15
Jaipur,26.913312,75.787872,2019-06-10,148.37
Jaipur,26.913312,75.787872,2019-06-11,112.71
Jaipur,26.913312,75.787872,2019-06-12,86.77
Jaipur,26.913312,75.787872,2019-06-13,54.96
Jaipur,26.913312,75.787872,2019-06-14,91.31
Jaipur,26.913312,75.787872,2019-06-15,98.75
Jaipur,26.913312,75.787872,2019-06-16,83.67
Jaipur,26.913312,75.787872,2019-06-17,99.1
Jaipur,26.913312,75.787872,2019-06-18,93.21
Jaipur,26.913312,75.787872,2019-06-19,40.69
Jaipur,26.913312,75.787872,2019-06-20,63.58
Jaipur,26.913312,75.787872,2019-06-21,106.02
Jaipur,26.913312,75.787872,2019-06-22,133.44
Jaipur,26.913312,75.787872,2019-06-23,98.69
Jaipur,26.913312,75.787872,2019-06-24,63.19
Jaipur,26.913312,75.787872,2019-06-25,94.08
Jaipur,26.913312,75.787872,2019-06-26,86.19
Jaipur,26.913312,75.787872,2019-06-27,278.62
Jaipur,26.913312,75.787872,2019-06-28,126.7
Jaipur,26.913312,75.787872,2019-06-29,92.83
Jaipur,26.913312,75.787872,2019-06-30,113.38
Jaipur,26.913312,75.787872,2019-07-01,95.18
Jaipur,26.913312,75.787872,2019-07-02,109.13
Jaipur,26.913312,75.787872,2019-07-03,90.87
Jaipur,26.913312,75.787872,2019-07-04,66.84
Jaipur,26.913312,75.787872,2019-07-05,72.35
Jaipur,26.913312,75.787872,2019-07-06,60.06
Jaipur,26.913312,75.787872,2019-07-07,63.56
Jaipur,26.913312,75.787872,2019-07-08,106.73
Jaipur,26.913312,75.787872,2019-07-09,102.12
Jaipur,26.913312,75.787872,2019-07-10,129.19
Jaipur,26.913312,75.787872,2019-07-11,113.69
Jaipur,26.913312,75.787872,2019-07-12,98.81
Jaipur,26.913312,75.787872,2019-07-13,95.25
Jaipur,26.913312,75.787872,2019-07-14,91.76
Jaipur,26.913312,75.787872,2019-07-15,110.12
Jaipur,26.913312,75.787872,2019-07-16,117.34
Jaipur,26.913312,75.787872,2019-07-17,99.4
Jaipur,26.913312,75.787872,2019-07-18,76.34
Jaipur,26.913312,75.787872,2019-07-19,64.03
Jaipur,26.913312,75.787872,2019-07-20,78.8
Jaipur,26.913312,75.787872,2019-07-21,88.64
Jaipur,26.913312,75.787872,2019-07-22,65.44
Jaipur,26.913312,75.787872,2019-07-23,57.44
Jaipur,26.913312,75.787872,2019-07-24,58.55
Jaipur,26.913312,75.787872,2019-07-25,38.6
Jaipur,26.913312,75.787872,2019-07-26,53.06
Jaipur,26.913312,75.787872,2019-07-27,60.43
Jaipur,26.913312,75.787872,2019-07-28,41.61
Jaipur,26.913312,75.787872,2019-07-29,34.12
Jaipur,26.913312,75.787872,2019-07-30,52.87
Jaipur,26.913312,75.787872,2019-07-31,63.57
Jaipur,26.913312,75.787872,2019-08-01,60.62
Jaipur,26.913312,75.787872,2019-08-02,51.22
Jaipur,26.913312,75.787872,2019-08-03,59.18
Jaipur,26.913312,75.787872,2019-08-04,53.25
Jaipur,26.913312,75.787872,2019-08-05,69.69
Jaipur,26.913312,75.787872,2019-08-06,52.14
Jaipur,26.913312,75.787872,2019-08-07,47.41
Jaipur,26.913312,75.787872,2019-08-08,52.15
Jaipur,26.913312,75.787872,2019-08-09,47.3
Jaipur,26.913312,75.787872,2019-08-10,35.13
Jaipur,26.913312,75.787872,2019-08-11,39.86
Jaipur,26.913312,75.787872,2019-08-12,59.12
Jaipur,26.913312,75.787872,2019-08-13,86.92
Jaipur,26.913312,75.787872,2019-08-14,59.34
Jaipur,26.913312,75.787872,2019-08-15,51.56
Jaipur,26.913312,75.787872,2019-08-16,35.01
Jaipur,26.913312,75.787872,2019-08-17,32.83
Jaipur,26.913312,75.787872,2019-08-18,50.61
Jaipur,26.913312,75.787872,2019-08-19,78.41
Jaipur,26.913312,75.787872,2019-08-20,83.01
Jaipur,26.913312,75.787872,2019-08-21,71.19
Jaipur,26.913312,75.787872,2019-08-22,74.26
Jaipur,26.913312,75.787872,2019-08-23,65.97
Jaipur,26.913312,75.787872,2019-08-24,65.64
Jaipur,26.913312,75.787872,2019-08-25,62.54
Jaipur,26.913312,75.787872,2019-08-26,47.48
Jaipur,26.913312,75.787872,2019-08-27,50.73
Jaipur,26.913312,75.787872,2019-08-28,54.28
Jaipur,26.913312,75.787872,2019-08-29,51.05
Jaipur,26.913312,75.787872,2019-08-30,53.09
Jaipur,26.913312,75.787872,2019-08-31,59.9
Jaipur,26.913312,75.787872,2019-09-01,62.25
Jaipur,26.913312,75.787872,2019-09-02,59.21
Jaipur,26.913312,75.787872,2019-09-03,80.25
Jaipur,26.913312,75.787872,2019-09-04,59.59
Jaipur,26.913312,75.787872,2019-09-05,63.85
Jaipur,26.913312,75.787872,2019-09-06,66.62
Jaipur,26.913312,75.787872,2019-09-07,59.48
Jaipur,26.913312,75.787872,2019-09-08,55.73
Jaipur,26.913312,75.787872,2019-09-09,70.51
Jaipur,26.913312,75.787872,2019-09-10,115.21
Jaipur,26.913312,75.787872,2019-09-11,100.18
Jaipur,26.913312,75.787872,2019-09-12,86.65
Jaipur,26.913312,75.787872,2019-09-13,77.7
Jaipur,26.913312,75.787872,2019-09-14,58.29
Jaipur,26.913312,75.787872,2019-09-15,53.45
Jaipur,26.913312,75.787872,2019-09-16,88.55
Jaipur,26.913312,75.787872,2019-09-17,91.4
Jaipur,26.913312,75.787872,2019-09-18,77.85
Jaipur,26.913312,75.787872,2019-09-19,62.65
Jaipur,26.913312,75.787872,2019-09-20,50.06
Jaipur,26.913312,75.787872,2019-09-21,54.39
Jaipur,26.913312,75.787872,2019-09-22,38.05
Jaipur,26.913312,75.787872,2019-09-23,54.24
Jaipur,26.913312,75.787872,2019-09-24,130.77
Jaipur,26.913312,75.787872,2019-09-25,51.3
Jaipur,26.913312,75.787872,2019-09-26,41.7
Jaipur,26.913312,75.787872,2019-09-27,44.42
Jaipur,26.913312,75.787872,2019-09-28,41.82
Jaipur,26.913312,75.787872,2019-09-29,54.95
Jaipur,26.913312,75.787872,2019-09-30,72.81
Jaipur,26.913312,75.787872,2019-10-01,65.55
Jaipur,26.913312,75.787872,2019-10-02,66.13
Jaipur,26.913312,75.787872,2019-10-03,90.64
Jaipur,26.913312,75.787872,2019-10-04,73.74
Jaipur,26.913312,75.787872,2019-10-05,73.3
Jaipur,26.913312,75.787872,2019-10-06,95.61
Jaipur,26.913312,75.787872,2019-10-07,100.67
Jaipur,26.913312,75.787872,2019-10-08,92.61
Jaipur,26.913312,75.787872,2019-10-09,98.12
Jaipur,26.913312,75.787872,2019-10-10,92.04
Jaipur,26.913312,75.787872,2019-10-11,101.36
Jaipur,26.913312,75.787872,2019-10-12,107.82
Jaipur,26.913312,75.787872,2019-10-13,141.72
Jaipur,26.913312,75.787872,2019-10-14,127.04
Jaipur,26.913312,75.787872,2019-10-15,138.94
Jaipur,26.913312,75.787872,2019-10-16,128.95
Jaipur,26.913312,75.787872,2019-10-17,143.55
Jaipur,26.913312,75.787872,2019-10-18,113.18
Jaipur,26.913312,75.787872,2019-10-19,106.5
Jaipur,26.913312,75.787872,2019-10-20,152.29
Jaipur,26.913312,75.787872,2019-10-21,126.29
Jaipur,26.913312,75.787872,2019-10-22,150.71
Jaipur,26.913312,75.787872,2019-10-23,164.0
Jaipur,26.913312,75.787872,2019-10-24,129.05
Jaipur,26.913312,75.787872,2019-10-25,156.27
Jaipur,26.913312,75.787872,2019-10-26,128.1
Jaipur,26.913312,75.787872,2019-10-27,167.46
Jaipur,26.913312,75.787872,2019-10-28,317.48
Jaipur,26.913312,75.787872,2019-10-29,258.16
Jaipur,26.913312,75.787872,2019-10-30,142.43
Jaipur,26.913312,75.787872,2019-10-31,149.59
Jaipur,26.913312,75.787872,2019-11-01,117.66
Jaipur,26.913312,75.787872,2019-11-02,204.73
Jaipur,26.913312,75.787872,2019-11-03,177.57
Jaipur,26.913312,75.787872,2019-11-04,135.82
Jaipur,26.913312,75.787872,2019-11-05,147.13
Jaipur,26.913312,75.787872,2019-11-06,113.7
Jaipur,26.913312,75.787872,2019-11-07,86.17
Jaipur,26.913312,75.787872,2019-11-08,156.68
Jaipur,26.913312,75.787872,2019-11-09,144.05
Jaipur,26.913312,75.787872,2019-11-10,143.75
Jaipur,26.913312,75.787872,2019-11-11,153.14
Jaipur,26.913312,75.787872,2019-11-12,171.8
Jaipur,26.913312,75.787872,2019-11-13,213.07
Jaipur,26.913312,75.787872,2019-11-14,229.9
Jaipur,26.913312,75.787872,2019-11-15,136.96
Jaipur,26.913312,75.787872,2019-11-16,143.57
Jaipur,26.913312,75.787872,2019-11-17,94.09
Jaipur,26.913312,75.787872,2019-11-18,95.75
Jaipur,26.913312,75.787872,2019-11-19,93.86
Jaipur,26.913312,75.787872,2019-11-20,108.09
Jaipur,26.913312,75.787872,2019-11-21,112.33
Jaipur,26.913312,75.787872,2019-11-22,136.99
Jaipur,26.913312,75.787872,2019-11-23,183.61
Jaipur,26.913312,75.787872,2019-11-24,154.12
Jaipur,26.913312,75.787872,2019-11-25,137.38
Jaipur,26.913312,75.787872,2019-11-26,106.04
Jaipur,26.913312,75.787872,2019-11-27,115.98
Jaipur,26.913312,75.787872,2019-11-28,173.58
Jaipur,26.913312,75.787872,2019-11-29,114.1
Jaipur,26.913312,75.787872,2019-11-30,113.4
Jaipur,26.913312,75.787872,2019-12-01,113.24
Jaipur,26.913312,75.787872,2019-12-02,103.89
Jaipur,26.913312,75.787872,2019-12-03,133.0
Jaipur,26.913312,75.787872,2019-12-04,127.29
Jaipur,26.913312,75.787872,2019-12-05,110.43
Jaipur,26.913312,75.787872,2019-12-06,154.65
Jaipur,26.913312,75.787872,2019-12-07,170.28
Jaipur,26.913312,75.787872,2019-12-08,129.83
Jaipur,26.913312,75.787872,2019-12-09,143.97
Jaipur,26.913312,75.787872,2019-12-10,170.32
Jaipur,26.913312,75.787872,2019-12-11,159.87
Jaipur,26.913312,75.787872,2019-12-12,133.17
Jaipur,26.913312,75.787872,2019-12-13,110.13
Jaipur,26.913312,75.787872,2019-12-14,67.13
Jaipur,26.913312,75.787872,2019-12-15,88.25
Jaipur,26.913312,75.787872,2019-12-16,85.13
Jaipur,26.913312,75.787872,2019-12-17,96.44
Jaipur,26.913312,75.787872,2019-12-18,145.26
Jaipur,26.913312,75.787872,2019-12-19,114.33
Jaipur,26.913312,75.787872,2019-12-20,132.48
Jaipur,26.913312,75.787872,2019-12-21,124.14
Jaipur,26.913312,75.787872,2019-12-22,74.88
Jaipur,26.913312,75.787872,2019-12-23,102.75
Jaipur,26.913312,75.787872,2019-12-24,107.85
Jaipur,26.913312,75.787872,2019-12-25,110.92
Jaipur,26.913312,75.787872,2019-12-26,137.0
Jaipur,26.913312,75.787872,2019-12-27,151.74
Jaipur,26.913312,75.787872,2019-12-28,164.04
Jaipur,26.913312,75.787872,2019-12-29,156.69
Jaipur,26.913312,75.787872,2019-12-30,183.66
Jaipur,26.913312,75.787872,2019-12-31,168.36
Jaipur,26.913312,75.787872,2020-01-01,153.05
Jaipur,26.913312,75.787872,2020-01-02,96.26
Jaipur,26.913312,75.787872,2020-01-03,119.11
Jaipur,26.913312,75.787872,2020-01-04,120.23
Jaipur,26.913312,75.787872,2020-01-05,143.95
Jaipur,26.913312,75.787872,2020-01-06,127.91
Jaipur,26.913312,75.787872,2020-01-07,103.39
Jaipur,26.913312,75.787872,2020-01-08,116.72
Jaipur,26.913312,75.787872,2020-01-09,64.83
Jaipur,26.913312,75.787872,2020-01-10,88.47
Jaipur,26.913312,75.787872,2020-01-11,116.17
Jaipur,26.913312,75.787872,2020-01-12,119.43
Jaipur,26.913312,75.787872,2020-01-13,124.35
Jaipur,26.913312,75.787872,2020-01-14,96.06
Jaipur,26.913312,75.787872,2020-01-15,92.31
Jaipur,26.913312,75.787872,2020-01-16,94.23
Jaipur,26.913312,75.787872,2020-01-17,108.73
Jaipur,26.913312,75.787872,2020-01-18,101.53
Jaipur,26.913312,75.787872,2020-01-19,119.35
Jaipur,26.913312,75.787872,2020-01-20,137.1
Jaipur,26.913312,75.787872,2020-01-21,93.14
Jaipur,26.913312,75.787872,2020-01-22,107.22
Jaipur,26.913312,75.787872,2020-01-23,82.95
Jaipur,26.913312,75.787872,2020-01-24,94.73
Jaipur,26.913312,75.787872,2020-01-25,120.92
Jaipur,26.913312,75.787872,2020-01-26,152.56
Jaipur,26.913312,75.787872,2020-01-27,89.61
Jaipur,26.913312,75.787872,2020-01-28,102.11
Jaipur,26.913312,75.787872,2020-01-29,58.37
Jaipur,26.913312,75.787872,2020-01-30,76.94
Jaipur,26.913312,75.787872,2020-01-31,84.15
Jaipur,26.913312,75.787872,2020-02-01,107.15
Jaipur,26.913312,75.787872,2020-02-02,114.62
Jaipur,26.913312,75.787872,2020-02-03,105.2
Jaipur,26.913312,75.787872,2020-02-04,106.78
Jaipur,26.913312,75.787872,2020-02-05,110.26
Jaipur,26.913312,75.787872,2020-02-06,121.15
Jaipur,26.913312,75.787872,2020-02-07,109.67
Jaipur,26.913312,75.787872,2020-02-08,93.48
Jaipur,26.913312,75.787872,2020-02-09,126.91
Jaipur,26.913312,75.787872,2020-02-10,152.86
Jaipur,26.913312,75.787872,2020-02-11,129.13
Jaipur,26.913312,75.787872,2020-02-12,151.41
Jaipur,26.913312,75.787872,2020-02-13,170.52
Jaipur,26.913312,75.787872,2020-02-14,130.02
Jaipur,26.913312,75.787872,2020-02-15,121.14
Jaipur,26.913312,75.787872,2020-02-16,128.09
Jaipur,26.913312,75.787872,2020-02-17,150.22
Jaipur,26.913312,75.787872,2020-02-18,154.46
Jaipur,26.913312,75.787872,2020-02-19,153.94
Jaipur,26.913312,75.787872,2020-02-20,105.0
Jaipur,26.913312,75.787872,2020-02-21,161.44
Jaipur,26.913312,75.787872,2020-02-22,91.06
Jaipur,26.913312,75.787872,2020-02-23,104.68
Jaipur,26.913312,75.787872,2020-02-24,98.54
Jaipur,26.913312,75.787872,2020-02-25,121.82
Jaipur,26.913312,75.787872,2020-02-26,107.89
Jaipur,26.913312,75.787872,2020-02-27,115.08
Jaipur,26.913312,75.787872,2020-02-28,121.08
Jaipur,26.913312,75.787872,2020-02-29,114.53
Jaipur,26.913312,75.787872,2020-03-01,86.33
Jaipur,26.913312,75.787872,2020-03-02,86.35
Jaipur,26.913312,75.787872,2020-03-03,116.32
Jaipur,26.913312,75.787872,2020-03-04,100.89
Jaipur,26.913312,75.787872,2020-03-05,64.82
Jaipur,26.913312,75.787872,2020-03-06,62.79
Jaipur,26.913312,75.787872,2020-03-07,71.4
Jaipur,26.913312,75.787872,2020-03-08,68.45
Jaipur,26.913312,75.787872,2020-03-09,78.51
Jaipur,26.913312,75.787872,2020-03-10,79.9
Jaipur,26.913312,75.787872,2020-03-11,72.28
Jaipur,26.913312,75.787872,2020-03-12,122.98
Jaipur,26.913312,75.787872,2020-03-13,247.19
Jaipur,26.913312,75.787872,2020-03-14,181.04
Jaipur,26.913312,75.787872,2020-03-15,101.22
Jaipur,26.913312,75.787872,2020-03-16,92.2
Jaipur,26.913312,75.787872,2020-03-17,93.03
Jaipur,26.913312,75.787872,2020-03-18,97.43
Jaipur,26.913312,75.787872,2020-03-19,102.61
Jaipur,26.913312,75.787872,2020-03-20,100.6
Jaipur,26.913312,75.787872,2020-03-21,64.36
Jaipur,26.913312,75.787872,2020-03-22,67.6
Jaipur,26.913312,75.787872,2020-03-23,73.5
Jaipur,26.913312,75.787872,2020-03-24,72.85
Jaipur,26.913312,75.787872,2020-03-25,57.46
Jaipur,26.913312,75.787872,2020-03-26,31.24
Jaipur,26.913312,75.787872,2020-03-27,19.14
Jaipur,26.913312,75.787872,2020-03-28,27.54
Jaipur,26.913312,75.787872,2020-03-29,35.04
Jaipur,26.913312,75.787872,2020-03-30,39.81
Jaipur,26.913312,75.787872,2020-03-31,46.95
Jaipur,26.913312,75.787872,2020-04-01,67.35
Jaipur,26.913312,75.787872,2020-04-02,44.31
Jaipur,26.913312,75.787872,2020-04-03,37.37
Jaipur,26.913312,75.787872,2020-04-04,48.46
Jaipur,26.913312,75.787872,2020-04-05,62.17
Jaipur,26.913312,75.787872,2020-04-06,81.56
Jaipur,26.913312,75.787872,2020-04-07,78.6
Jaipur,26.913312,75.787872,2020-04-08,54.61
Jaipur,26.913312,75.787872,2020-04-09,56.49
Jaipur,26.913312,75.787872,2020-04-10,63.6
Jaipur,26.913312,75.787872,2020-04-11,88.94
Jaipur,26.913312,75.787872,2020-04-12,80.61
Jaipur,26.913312,75.787872,2020-04-13,96.61
Jaipur,26.913312,75.787872,2020-04-14,116.07
Jaipur,26.913312,75.787872,2020-04-15,92.25
Jaipur,26.913312,75.787872,2020-04-16,94.49
Jaipur,26.913312,75.787872,2020-04-17,147.95
